,Datetime,Interval,Ticker,Combined_Signals_65,SMA_65_trend,Open,High,Close_SMA65_Diff_Percent,vol_vs_avrg_vol,RSI,Low,Close,Volume,Avg_Volume_10,ATR,SMA_20,SMA_50,SMA_200,SMA_65,desc_number,rsi_peak_rsi_value,rsi_peak_high_value,rsi_bottom_rsi_value,rsi_bottom_low_value,be_current_rsi_less_than_peak,be_current_price_close_above_rsi_peak,be_pre_signal_1,be_pre_signal_last_10,be_close_below_SMA65,bu_current_rsi_more_than_bottom,bu_current_price_close_below_rsi_bottom,bu_pre_signal_1,bu_pre_signal_last_13,bu_close_above_SMA65,SMA_65_trend_diff
907,13/12:30,1h,DIS,Buy,Down,113.55,113.77,-0.7,0.8,36.2,113.42,113.74,480510,602033.1,0.51,114.45,115.28,110.08,114.54,4,51.11,115.01,33.46,113.86,1,0,0,0,1,1,1,1,2,0,-0.0963120893998592
908,13/13:30,1h,DIS,Buy,Down,113.75,113.9,-0.69,0.95,35.26,113.64,113.66,577969,606379.9,0.49,114.42,115.23,110.17,114.45,3,51.11,115.01,33.46,113.86,1,0,0,0,1,1,1,1,2,0,-0.0930788444750447
909,13/14:30,1h,DIS,Buy,Down,113.65,113.75,-0.85,0.96,32.66,113.4,113.42,596974,620004.8,0.48,114.35,115.16,110.26,114.39,2,51.11,115.01,33.46,113.86,1,0,0,0,1,0,1,0,2,0,-0.0556733102509099
910,13/15:30,1h,DIS,Buy,Down,113.43,113.68,-0.88,1.29,31.77,113.3,113.34,870120,672232.0,0.47,114.31,115.08,110.35,114.35,1,51.11,115.01,33.46,113.86,1,0,0,0,1,0,1,0,2,0,-0.0453031135328103
2277,13/09:30,1h,DJT,Sell,Up,36.4,37.31,3.81,1.47,62.67,36.07,36.83,3198987,2172989.0,0.84,35.66,35.28,32.14,35.48,7,69.22,37.61,53.21,35.66,1,0,0,2,0,1,0,0,0,1,0.0703031366521642
2278,13/10:30,1h,DJT,Sell,Up,36.79,37.35,3.52,1.06,62.13,36.37,36.79,2455366,2315090.1,0.85,35.73,35.31,32.16,35.54,6,69.22,37.61,53.21,35.66,1,0,0,2,0,1,0,0,0,1,0.0612121350837497
3252,13/09:30,1h,GLW,Buy,Down,48.75,49.06,-0.49,1.29,45.77,48.31,48.37,715349,554511.7,0.35,48.4,48.9,48.2,48.61,7,55.61,48.93,23.57,47.58,1,0,0,0,1,1,0,0,2,0,-0.0412121397076177
3253,13/10:30,1h,GLW,Buy,Down,48.38,48.4,-0.7,0.93,43.22,48.12,48.22,529810,567134.2,0.34,48.37,48.89,48.2,48.57,6,55.61,48.93,23.57,47.58,1,0,0,0,1,1,0,0,2,0,-0.0398485588304922
3254,13/11:30,1h,GLW,Buy,Down,48.23,48.25,-1.0,0.39,40.03,47.99,48.03,197204,509102.7,0.34,48.34,48.87,48.2,48.52,5,55.61,48.93,23.57,47.58,1,0,0,0,1,1,0,0,2,0,-0.0481181289210468
1535,13/15:30,1h,HOOD,Sell,Up,39.92,40.35,3.12,1.25,61.09,39.82,40.2,3107617,2476318.0,0.7,39.08,39.36,35.13,38.98,1,61.82,39.98,51.28,38.96,1,1,1,2,0,1,0,0,0,1,0.0081818320534523
376,13/09:30,1h,IOT,Buy,Down,46.22,46.39,-4.8,1.36,31.07,45.21,45.32,674209,497281.2,0.69,45.83,50.16,51.47,47.61,7,38.93,46.58,31.07,45.21,1,0,0,0,1,0,0,0,2,0,-0.2020121487704074
377,13/10:30,1h,IOT,Buy,Down,45.32,45.69,-4.2,0.93,32.28,45.0,45.41,464635,500361.1,0.69,45.83,49.94,51.46,47.4,6,38.93,46.58,31.07,45.21,1,0,0,0,1,1,0,0,2,0,-0.2031818736683277
378,13/11:30,1h,IOT,Buy,Down,45.41,45.57,-3.94,0.64,31.75,45.31,45.33,278793,437165.4,0.66,45.82,49.72,51.45,47.19,5,38.93,46.58,31.07,45.21,1,0,0,0,1,1,0,0,2,0,-0.2142424149946791
379,13/12:30,1h,IOT,Buy,Down,45.32,45.65,-2.83,0.71,36.11,45.17,45.63,294701,415763.6,0.65,45.83,49.5,51.45,46.96,4,38.93,46.58,31.07,45.21,1,0,0,0,1,1,0,0,2,0,-0.2250000924775079
380,13/13:30,1h,IOT,Buy,Down,45.63,45.73,-2.64,0.66,35.23,45.37,45.53,265496,403381.2,0.63,45.86,49.3,51.44,46.76,3,38.93,46.58,31.07,45.21,1,0,0,0,1,1,0,0,2,0,-0.2040908119895235
381,13/14:30,1h,IOT,Buy,Down,45.53,45.58,-2.31,0.88,35.31,45.26,45.53,369333,422013.1,0.6,45.87,49.1,51.44,46.61,2,38.93,46.58,31.07,45.21,1,0,0,0,1,1,0,0,2,0,-0.1521212259928361
382,13/15:30,1h,IOT,Buy,Down,45.52,46.08,-0.86,1.87,43.26,45.5,46.08,904245,483577.4,0.6,45.89,48.9,51.44,46.48,1,38.93,46.58,31.07,45.21,0,0,0,0,1,1,0,0,2,0,-0.1274241823138666
2322,13/09:30,1h,JPM,Buy,Down,242.07,242.71,-1.71,2.05,28.69,239.14,239.58,1537505,749739.7,1.38,242.7,244.1,241.88,243.75,7,40.93,242.28,28.69,239.14,1,0,0,0,1,0,0,0,2,0,-0.2027245723839996
2323,13/10:30,1h,JPM,Buy,Down,239.67,240.21,-1.4,0.84,33.36,239.26,240.14,639103,759922.6,1.35,242.56,244.05,241.95,243.56,6,40.93,242.28,28.69,239.14,1,0,0,0,1,1,0,0,2,0,-0.1927272912227238
2324,13/11:30,1h,JPM,Buy,Down,240.1,240.21,-1.6,0.63,30.69,239.29,239.45,468232,745186.1,1.32,242.35,243.99,242.01,243.35,5,40.93,242.28,28.69,239.14,1,0,0,0,1,1,0,0,2,0,-0.2105486320726868
2325,13/12:30,1h,JPM,Buy,Down,239.44,240.3,-1.26,0.66,35.81,239.32,240.09,452896,681047.2,1.3,242.18,243.94,242.09,243.14,4,40.93,242.28,28.69,239.14,1,0,0,0,1,1,0,0,2,0,-0.2072726162997185
2326,13/13:30,1h,JPM,Buy,Down,240.09,240.31,-1.3,0.62,34.34,239.57,239.74,413576,670722.0,1.26,241.99,243.88,242.17,242.91,3,40.93,242.28,28.69,239.14,1,0,0,0,1,1,0,0,2,0,-0.2300003514145032
2327,13/14:30,1h,JPM,Buy,Down,239.77,240.06,-1.28,1.07,33.73,239.52,239.6,753521,704003.7,1.2,241.81,243.81,242.24,242.71,2,40.93,242.28,28.69,239.14,1,0,0,0,1,1,0,0,2,0,-0.199393994880495
2328,13/15:30,1h,JPM,Buy,Down,239.59,240.05,-1.07,1.24,36.62,239.34,239.94,864907,697492.9,1.17,241.64,243.72,242.32,242.54,1,40.93,242.28,28.69,239.14,1,0,0,0,1,1,0,0,2,0,-0.1749998150449414
1045,13/09:30,1h,LOW,Buy,Down,263.13,264.75,-2.43,1.04,28.85,262.46,263.65,293602,281288.1,1.68,267.55,270.78,269.29,270.23,7,64.5,280.64,24.95,263.52,1,0,0,0,1,1,0,0,2,0,-0.3462126760771298
1046,13/10:30,1h,LOW,Buy,Down,263.53,264.37,-2.05,0.67,33.6,262.62,264.37,185720,278596.5,1.69,267.17,270.64,269.28,269.91,6,33.6,264.37,24.95,263.52,0,1,0,0,1,1,0,0,2,0,-0.3169722123579959
1047,13/11:30,1h,LOW,Buy,Down,264.27,264.61,-2.45,0.77,29.43,262.87,262.95,187738,242555.1,1.69,266.74,270.49,269.28,269.57,5,33.6,264.37,24.95,263.52,1,0,0,0,1,1,1,1,2,0,-0.3454543604995024
1048,13/12:30,1h,LOW,Buy,Down,262.98,263.24,-2.32,0.74,29.76,262.1,263.0,164236,223405.7,1.65,266.34,270.32,269.27,269.24,4,33.6,264.37,24.95,263.52,1,0,0,0,1,1,1,1,2,0,-0.3246663411458144
1049,13/13:30,1h,LOW,Buy,Down,263.0,263.17,-2.43,0.6,27.96,262.21,262.36,122305,203873.6,1.6,265.9,270.15,269.27,268.91,3,33.6,264.37,24.95,263.52,1,0,0,0,1,1,1,1,2,0,-0.3333333333333712
1050,13/14:30,1h,LOW,Buy,Down,262.25,262.56,-2.3,0.7,27.7,262.07,262.27,137400,197002.3,1.52,265.51,269.96,269.27,268.45,2,33.6,264.37,27.7,262.07,1,0,0,0,1,0,0,0,2,0,-0.4566696629379407
1051,13/15:30,1h,LOW,Buy,Down,262.21,262.58,-2.11,1.41,28.63,262.08,262.39,297875,210990.5,1.45,265.09,269.76,269.27,268.06,1,33.6,264.37,27.7,262.07,1,0,0,0,1,1,0,0,2,0,-0.3919696229876876
3191,13/15:30,1h,LVS,Buy,Down,53.5,53.89,-1.23,1.41,44.2,53.49,53.87,531742,376507.4,0.36,54.16,54.54,51.68,54.54,1,44.2,53.89,43.59,54.06,0,0,0,0,1,1,1,1,2,0,-0.0575758038145082
963,13/09:30,1h,PG,Buy,Down,170.77,171.0,-0.64,1.44,39.08,170.12,170.71,659304,457329.6,0.74,171.48,173.02,171.15,171.82,7,46.96,173.39,30.63,170.07,1,0,0,0,1,1,0,0,2,0,-0.1418184222597176
964,13/10:30,1h,PG,Buy,Down,170.68,171.79,-0.02,0.89,49.5,170.61,171.68,399442,448983.0,0.77,171.44,172.97,171.17,171.71,6,49.5,171.79,30.63,170.07,0,0,0,0,1,1,0,0,2,0,-0.1060606060605948
965,13/11:30,1h,PG,Buy,Down,171.67,171.78,-0.12,0.61,47.06,171.15,171.41,247963,406348.8,0.76,171.41,172.9,171.2,171.61,5,49.5,171.79,30.63,170.07,1,0,0,0,1,1,0,0,2,0,-0.0994456898082489
966,13/12:30,1h,PG,Buy,Down,171.4,171.6,-0.14,0.56,45.91,171.16,171.28,200921,358922.6,0.74,171.37,172.83,171.23,171.52,4,49.5,171.79,30.63,170.07,1,0,0,0,1,1,0,0,2,0,-0.0916664817116554
967,13/13:30,1h,PG,Buy,Down,171.28,171.34,-0.3,0.67,42.75,170.91,170.92,229337,343719.9,0.71,171.29,172.76,171.25,171.43,3,49.5,171.79,30.63,170.07,1,0,0,0,1,1,0,0,2,0,-0.0884847929983436
968,13/14:30,1h,PG,Buy,Down,170.92,171.1,-0.25,0.82,43.56,170.87,170.99,284339,348166.3,0.68,171.22,172.68,171.28,171.42,2,49.5,171.79,30.63,170.07,1,0,0,0,1,1,0,0,2,0,-0.0112119732480948
969,13/15:30,1h,PG,Buy,Down,170.99,171.44,-0.2,1.21,44.41,170.96,171.06,449918,371814.0,0.67,171.13,172.6,171.31,171.4,1,49.5,171.79,30.63,170.07,1,0,0,0,1,1,0,0,2,0,-0.0187877308238739
492,13/09:30,1h,RCL,Buy,Down,247.68,247.68,-1.38,0.83,41.54,243.11,244.66,392279,473719.7,2.46,245.88,249.09,236.11,248.09,7,48.96,250.0,37.69,243.89,1,0,0,0,1,1,0,0,2,0,-0.3283390854344077
493,13/10:30,1h,RCL,Buy,Down,245.25,245.45,-1.4,0.54,40.13,243.67,244.26,252876,467905.9,2.41,245.67,249.03,236.3,247.73,6,48.96,250.0,37.69,243.89,1,0,0,0,1,1,0,0,2,0,-0.3562127315637156
494,13/11:30,1h,RCL,Buy,Down,243.84,244.81,-1.13,0.6,41.83,243.67,244.58,220642,367913.7,2.32,245.53,248.96,236.51,247.37,5,48.96,250.0,37.69,243.89,1,0,0,0,1,1,0,0,2,0,-0.3690911495324087
495,13/12:30,1h,RCL,Buy,Down,244.08,245.77,-0.56,0.42,47.25,243.71,245.65,138277,327894.7,2.3,245.55,248.94,236.71,247.03,4,48.96,250.0,37.69,243.89,1,0,0,0,1,1,0,0,2,0,-0.3380302660393113
496,13/13:30,1h,RCL,Buy,Down,244.65,245.86,-0.63,0.5,44.86,244.54,245.09,151242,304598.7,2.23,245.54,248.91,236.92,246.63,3,48.96,250.0,37.69,243.89,1,0,0,0,1,1,0,0,2,0,-0.3928782145182197
497,13/14:30,1h,RCL,Buy,Down,245.05,246.32,-0.17,0.68,49.86,244.89,246.13,209628,307692.8,2.18,245.56,248.89,237.13,246.54,2,49.86,246.32,37.69,243.89,0,0,0,0,1,1,0,0,2,0,-0.0939696340850275
498,13/15:30,1h,RCL,Buy,Down,246.09,246.98,-0.53,2.22,45.76,244.72,245.17,824956,371651.6,2.18,245.39,248.83,237.35,246.49,1,49.86,246.32,37.69,243.89,1,0,0,0,1,1,0,0,2,0,-0.0527274391867536
2353,13/09:30,1h,RDDT,Sell,Up,163.72,170.57,2.58,2.0,58.42,163.51,168.66,1217842,608580.2,4.24,163.79,161.13,139.85,164.42,7,59.75,168.66,49.8,163.28,1,1,1,2,0,1,0,0,0,1,0.2868518251361251
2354,13/10:30,1h,RDDT,Sell,Up,168.65,170.64,1.44,1.09,55.12,165.1,166.98,694525,636659.3,4.34,164.13,161.4,140.12,164.6,6,59.75,168.66,49.8,163.28,1,0,0,2,0,1,0,0,0,1,0.1774546305338447
2355,13/11:30,1h,RDDT,Sell,Up,167.0,168.63,1.56,0.57,55.75,166.67,167.37,350209,609651.8,4.17,164.72,161.66,140.4,164.8,5,59.75,168.66,49.8,163.28,1,0,0,2,0,1,0,0,0,1,0.2039392644708755
2356,13/12:30,1h,RDDT,Sell,Up,167.21,169.25,2.45,0.99,58.42,166.55,169.05,505834,513051.5,4.06,165.35,161.96,140.69,165.01,4,59.75,168.66,49.8,163.28,1,1,1,2,0,1,0,0,0,1,0.2070183031486863
2357,13/13:30,1h,RDDT,Sell,Up,169.25,169.86,2.64,0.62,59.26,168.35,169.58,311031,500256.2,3.88,166.09,162.26,140.97,165.22,3,59.75,168.66,49.8,163.28,1,1,1,2,0,1,0,0,0,1,0.2090911865234375
2358,13/14:30,1h,RDDT,Sell,Up,169.74,171.58,3.29,1.25,61.12,169.65,170.75,651671,522089.9,3.75,166.84,162.58,141.25,165.31,2,59.75,168.66,49.8,163.28,0,1,0,2,0,1,0,0,0,1,0.0955787427497512
2359,13/15:30,1h,RDDT,Sell,Up,170.65,174.0,4.21,1.65,63.99,170.56,172.65,967161,585231.7,3.72,167.25,162.89,141.54,165.67,1,63.99,174.0,49.8,163.28,0,0,0,2,0,1,0,0,0,1,0.358484441583812
2968,13/09:30,1h,RGTI,Sell,Up,6.32,6.68,13.64,1.62,57.38,6.05,6.66,37004936,22801214.8,0.59,6.73,4.98,2.56,5.86,7,83.71,7.86,47.98,5.85,1,0,0,2,0,1,0,0,0,1,0.0803393884138623
2969,13/10:30,1h,RGTI,Sell,Up,6.67,6.97,15.34,1.09,59.62,6.42,6.86,24666328,22621866.3,0.59,6.74,5.05,2.58,5.95,6,83.71,7.86,47.98,5.85,1,0,0,2,0,1,0,0,0,1,0.0867030259334677
1376,13/09:30,1h,SBUX,Buy,Down,97.33,98.06,-1.16,1.35,38.19,97.16,97.61,888489,659701.6,0.55,98.35,99.21,99.31,98.76,7,48.96,98.88,35.14,97.96,1,0,0,0,1,1,1,1,2,0,-0.073788035999641
1377,13/10:30,1h,SBUX,Buy,Down,97.62,97.75,-0.95,0.6,40.1,97.27,97.74,393869,660076.3,0.55,98.33,99.16,99.3,98.68,6,48.96,98.88,35.14,97.96,1,0,0,0,1,1,1,1,2,0,-0.0821211843779536
1378,13/11:30,1h,SBUX,Buy,Down,97.74,97.81,-1.46,0.85,34.62,97.14,97.14,529804,626612.7,0.56,98.26,99.08,99.29,98.58,5,48.96,98.88,34.62,97.14,1,0,0,0,1,0,1,0,2,0,-0.0989456176757812
1379,13/12:30,1h,SBUX,Buy,Down,97.14,97.32,-1.29,1.3,35.74,96.94,97.21,823718,634302.2,0.54,98.19,99.01,99.28,98.48,4,48.96,98.88,34.62,97.14,1,0,0,0,1,1,0,0,2,0,-0.0989396066376571
1380,13/13:30,1h,SBUX,Buy,Down,97.21,97.38,-1.09,0.84,37.53,97.1,97.32,521980,621597.6,0.52,98.13,98.94,99.27,98.4,3,48.96,98.88,34.62,97.14,1,0,0,0,1,1,0,0,2,0,-0.0840909553296853
1381,13/14:30,1h,SBUX,Buy,Down,97.33,97.69,-0.8,0.58,41.23,97.33,97.56,360946,619253.1,0.51,98.1,98.87,99.27,98.34,2,41.23,97.69,34.62,97.14,0,0,0,0,1,1,0,0,2,0,-0.0616665464458918
1382,13/15:30,1h,SBUX,Buy,Down,97.55,97.72,-0.88,1.42,39.75,97.37,97.42,955453,673229.9,0.5,98.04,98.81,99.26,98.29,1,41.23,97.69,34.62,97.14,1,0,0,0,1,1,0,0,2,0,-0.0490909923206714
1741,13/09:30,1h,SNAP,Buy,Down,11.41,11.55,-6.71,0.83,29.67,11.3,11.32,2563413,3082694.3,0.21,11.95,12.23,11.71,12.13,7,35.17,11.6,28.92,11.46,1,0,0,0,1,1,1,1,2,0,-0.0357575850053262
1742,13/10:30,1h,SNAP,Buy,Down,11.34,11.37,-7.58,1.17,27.17,11.08,11.18,3724978,3192212.7,0.21,11.9,12.19,11.71,12.1,6,35.17,11.6,27.17,11.08,1,0,0,0,1,0,0,0,2,0,-0.0374030199917889
1743,13/11:30,1h,SNAP,Buy,Down,11.19,11.37,-7.05,0.79,28.57,11.19,11.21,2336653,2941522.4,0.21,11.85,12.17,11.7,12.06,5,35.17,11.6,27.17,11.08,1,0,0,0,1,1,0,0,2,0,-0.035430301319467
1744,13/12:30,1h,SNAP,Buy,Down,11.21,11.3,-6.18,0.57,32.05,11.19,11.28,1419624,2500261.4,0.2,11.8,12.13,11.69,12.03,4,35.17,11.6,27.17,11.08,1,0,0,0,1,1,0,0,2,0,-0.0337878718520681
1745,13/13:30,1h,SNAP,Buy,Down,11.28,11.36,-5.37,0.52,35.03,11.23,11.35,1250994,2418499.6,0.2,11.76,12.11,11.68,11.99,3,35.17,11.6,27.17,11.08,1,0,0,0,1,1,0,0,2,0,-0.0331816528782678
1746,13/14:30,1h,SNAP,Buy,Down,11.35,11.38,-4.9,0.76,36.4,11.31,11.38,1832446,2402869.5,0.19,11.71,12.08,11.68,11.97,2,35.17,11.6,27.17,11.08,0,0,0,0,1,1,0,0,2,0,-0.0293818387118243
1747,13/15:30,1h,SNAP,Buy,Down,11.37,11.41,-5.23,1.06,34.56,11.31,11.31,2699704,2539975.9,0.18,11.66,12.05,11.67,11.93,1,35.17,11.6,27.17,11.08,1,0,0,0,1,1,0,0,2,0,-0.0306878523393141
1231,13/09:30,1h,SNOW,Buy,Down,169.52,170.73,-4.44,1.46,29.9,167.61,167.84,931276,636659.4,1.89,171.77,178.55,150.02,175.65,7,46.5,176.3,27.29,170.94,1,0,0,0,1,1,1,1,2,0,-0.4416300455729356
1232,13/10:30,1h,SNOW,Buy,Down,167.77,168.33,-5.17,1.52,26.47,165.73,166.04,1052032,692631.7,1.95,171.44,178.19,150.28,175.09,6,46.5,176.3,26.47,165.73,1,0,0,0,1,0,0,0,2,0,-0.5601515336470015
1233,13/11:30,1h,SNOW,Buy,Down,166.1,167.25,-4.5,0.97,29.66,165.87,166.7,650529,673537.2,1.9,171.21,177.85,150.53,174.56,5,46.5,176.3,26.47,165.73,1,0,0,0,1,1,0,0,2,0,-0.5254544344815315
1234,13/12:30,1h,SNOW,Buy,Down,166.62,168.09,-3.6,0.95,34.71,166.12,167.79,559117,591350.2,1.91,170.96,177.5,150.78,174.05,4,46.5,176.3,26.47,165.73,1,0,0,0,1,1,0,0,2,0,-0.5083336107658738
1235,13/13:30,1h,SNOW,Buy,Down,167.82,167.88,-3.55,0.59,33.78,166.92,167.4,330738,562541.9,1.84,170.84,177.17,151.04,173.56,3,46.5,176.3,26.47,165.73,1,0,0,0,1,1,0,0,2,0,-0.4889544862689376
1236,13/14:30,1h,SNOW,Buy,Down,167.46,167.5,-3.62,0.73,32.47,166.57,166.86,410538,565159.2,1.78,170.61,176.82,151.3,173.13,2,46.5,176.3,26.47,165.73,1,0,0,0,1,1,0,0,2,0,-0.431818181818187
1237,13/15:30,1h,SNOW,Buy,Down,166.83,167.75,-2.93,1.05,36.42,166.82,167.67,625169,597760.9,1.72,170.35,176.47,151.56,172.73,1,46.5,176.3,26.47,165.73,1,0,0,0,1,1,0,0,2,0,-0.403636585582376
680,13/11:30,1h,SOFI,Sell,Up,16.1,16.36,3.18,1.1,63.35,16.05,16.25,7444816,6787949.8,0.28,15.81,15.83,14.45,15.75,5,65.04,16.25,49.05,15.74,1,1,1,2,0,1,0,0,0,1,0.0089393962513302
681,13/12:30,1h,SOFI,Sell,Up,16.24,16.27,3.2,0.74,63.67,16.07,16.26,4008848,5402352.4,0.27,15.86,15.83,14.48,15.76,4,65.04,16.25,49.05,15.74,1,1,1,2,0,1,0,0,0,1,0.0094757947054784
682,13/13:30,1h,SOFI,Sell,Up,16.26,16.29,3.17,0.54,63.73,16.16,16.26,2744086,5081818.1,0.26,15.91,15.83,14.5,15.77,3,63.73,16.29,49.05,15.74,0,0,0,2,0,1,0,0,0,1,0.0074242100571133
683,13/14:30,1h,SOFI,Sell,Up,16.26,16.28,2.86,0.59,62.39,16.18,16.24,2853259,4839483.1,0.25,15.96,15.84,14.53,15.79,2,63.73,16.29,49.05,15.74,1,0,0,2,0,1,0,0,0,1,0.0205454681858885
684,13/15:30,1h,SOFI,Sell,Up,16.24,16.31,2.83,0.96,62.77,16.21,16.25,4739013,4927045.8,0.24,16.0,15.84,14.55,15.8,1,63.73,16.29,49.05,15.74,1,0,0,2,0,1,0,0,0,1,0.0173393885294608
77,13/09:30,1h,TSLA,Sell,Up,420.0,430.4,5.94,1.94,70.53,415.71,428.54,25402222,13116839.1,6.7,415.92,390.86,338.66,404.5,7,79.64,426.92,60.55,415.0,1,1,1,2,0,1,0,0,0,1,1.6374631939511914
78,13/10:30,1h,TSLA,Sell,Up,428.54,431.6,4.63,1.09,65.33,421.53,424.79,14522032,13350074.0,6.94,416.88,392.32,339.53,405.97,6,79.64,426.92,60.55,415.0,1,0,0,2,0,1,0,0,0,1,1.4751281738280682
79,13/11:30,1h,TSLA,Sell,Up,424.85,427.98,4.75,0.55,66.77,424.1,426.84,7220360,13024988.2,6.72,417.82,393.81,340.4,407.5,5,79.64,426.92,60.55,415.0,1,0,0,2,0,1,0,0,0,1,1.5254784786339997
80,13/12:30,1h,TSLA,Sell,Up,426.82,429.7,4.82,0.65,68.01,425.74,428.61,6826269,10505308.6,6.53,418.79,395.36,341.3,408.88,4,79.64,426.92,60.55,415.0,1,1,1,2,0,1,0,0,0,1,1.385151256214499
81,13/13:30,1h,TSLA,Sell,Up,428.61,434.35,5.56,1.11,70.9,428.25,433.0,11331537,10202620.6,6.5,420.25,396.97,342.22,410.21,3,70.9,434.35,60.55,415.0,0,0,0,2,0,1,0,0,0,1,1.3218180338542425
82,13/14:30,1h,TSLA,Sell,Up,433.08,433.69,4.59,0.77,67.01,428.9,430.38,7727495,10040411.8,6.37,421.73,398.5,343.13,411.48,2,70.9,434.35,60.55,415.0,1,0,0,2,0,1,0,0,0,1,1.2784849224668164
83,13/15:30,1h,TSLA,Sell,Up,430.37,436.3,5.6,0.83,70.86,429.42,436.23,8592526,10377606.6,6.41,423.04,400.13,344.07,413.1,1,70.9,434.35,60.55,415.0,1,1,1,2,0,1,0,0,0,1,1.610909201882066
1809,13/09:30,1h,U,Buy,Down,26.0,26.22,-6.7,2.02,32.14,25.06,25.15,2000141,992360.9,0.56,26.51,26.89,22.7,26.95,7,55.87,27.35,39.35,26.16,1,0,0,0,1,0,1,0,2,0,-0.0730302984064295
1810,13/10:30,1h,U,Buy,Down,25.16,25.18,-6.93,1.59,31.06,24.62,25.01,1716698,1081611.2,0.56,26.41,26.88,22.72,26.87,6,55.87,27.35,39.35,26.16,1,0,0,0,1,0,1,0,2,0,-0.0804787838097738
1811,13/11:30,1h,U,Buy,Down,25.01,25.14,-8.01,1.03,28.24,24.62,24.64,1115113,1081832.4,0.56,26.31,26.85,22.74,26.79,5,55.87,27.35,39.35,26.16,1,0,0,0,1,0,1,0,2,0,-0.0845454822887106
1812,13/12:30,1h,U,Buy,Down,24.64,24.7,-7.73,1.52,28.16,24.26,24.63,1582119,1037926.3,0.55,26.2,26.81,22.76,26.69,4,55.87,27.35,39.35,26.16,1,0,0,0,1,0,1,0,2,0,-0.0925757668235078
1813,13/13:30,1h,U,Buy,Down,24.63,24.8,-7.02,0.71,30.24,24.57,24.74,750470,1052383.9,0.52,26.13,26.77,22.78,26.6,3,55.87,27.35,39.35,26.16,1,0,0,0,1,0,1,0,2,0,-0.0909120964281484
1814,13/14:30,1h,U,Buy,Down,24.74,24.77,-7.31,1.16,28.91,24.46,24.58,1293618,1112313.0,0.51,26.04,26.73,22.8,26.52,2,55.87,27.35,39.35,26.16,1,0,0,0,1,0,1,0,2,0,-0.0857575734456403
1815,13/15:30,1h,U,Buy,Down,24.58,24.62,-7.47,1.72,27.73,24.37,24.44,2204569,1281968.3,0.49,25.94,26.7,22.82,26.41,1,55.87,27.35,27.73,24.37,1,0,0,0,1,0,0,0,2,0,-0.1036333026308007
3149,13/14:30,1h,UBER,Buy,Down,60.92,60.94,-4.46,1.1,31.82,60.17,60.2,5752821,5216031.7,0.84,61.48,64.34,69.95,63.01,2,41.32,63.54,30.94,60.55,1,0,0,0,1,1,1,1,2,0,-0.1688423156738281
3150,13/15:30,1h,UBER,Buy,Down,60.19,60.24,-4.62,1.48,30.51,59.74,59.93,8408776,5682404.8,0.82,61.38,64.1,69.88,62.83,1,41.32,63.54,30.51,59.74,1,0,0,0,1,0,0,0,2,0,-0.1731817072088119
641,13/12:30,1h,VLO,Buy,Down,129.87,129.87,-2.29,0.92,34.49,129.17,129.4,201035,219283.2,1.06,131.33,132.51,136.76,132.44,4,36.96,130.38,32.6,129.48,1,0,0,0,1,1,1,1,2,0,-0.0557579271720953
642,13/13:30,1h,VLO,Buy,Down,129.41,129.63,-2.6,0.61,32.17,128.91,128.91,124963,204558.4,1.03,131.12,132.42,136.77,132.36,3,36.96,130.38,32.17,128.91,1,0,0,0,1,0,0,0,2,0,-0.0787848270300912
643,13/14:30,1h,VLO,Buy,Down,128.9,129.08,-2.4,0.81,33.06,128.59,129.0,164614,202350.4,1.0,130.95,132.32,136.77,132.17,2,36.96,130.38,32.17,128.91,1,0,0,0,1,1,0,0,2,0,-0.1846970066879407
644,13/15:30,1h,VLO,Buy,Down,129.01,129.18,-2.16,1.15,34.5,128.61,129.14,243985,212792.3,0.97,130.73,132.23,136.78,132.0,1,36.96,130.38,32.17,128.91,1,0,0,0,1,1,0,0,2,0,-0.1766667221531861
2429,13/10:30,1h,W,Buy,Down,53.79,53.93,-2.43,0.74,42.67,52.63,53.17,422649,573297.5,0.98,54.49,53.12,44.93,54.5,6,48.02,56.55,42.15,53.22,1,0,0,0,1,1,1,1,2,0,-0.0339393615722656
2430,13/11:30,1h,W,Buy,Down,53.17,53.72,-1.79,0.54,46.41,53.15,53.51,287362,532946.3,0.95,54.45,53.2,44.99,54.49,5,48.02,56.55,42.15,53.22,1,0,0,0,1,1,0,0,2,0,-0.0104545824455541
2431,13/12:30,1h,W,Buy,Down,53.53,53.61,-2.43,0.47,43.2,52.96,53.15,236130,507129.8,0.93,54.36,53.25,45.06,54.48,4,48.02,56.55,42.15,53.22,1,0,0,0,1,1,1,1,2,0,-0.0077273050943986
2432,13/13:30,1h,W,Buy,Down,53.15,53.2,-3.15,0.44,39.78,52.55,52.74,215797,491724.7,0.91,54.24,53.31,45.12,54.46,3,48.02,56.55,42.15,53.22,1,0,0,0,1,0,1,0,2,0,-0.023939306085758
2433,13/14:30,1h,W,Buy,Down,52.72,52.82,-4.83,1.08,32.95,51.73,51.73,546282,508146.2,0.93,54.09,53.35,45.18,54.35,2,48.02,56.55,32.95,51.73,1,0,0,0,1,0,1,0,2,0,-0.1033333287094464
2434,13/15:30,1h,W,Buy,Down,51.76,52.4,-3.67,1.69,39.18,51.74,52.29,958023,568067.8,0.91,53.95,53.41,45.25,54.28,1,48.02,56.55,32.95,51.73,1,0,0,0,1,1,0,0,2,0,-0.0684847976222258
